,system:index,AC_AREA,CLOUD_SCORE,COVERAGE_SCORE,DATE,DGO_FID,MEAN_AC_MNDWI,MEAN_AC_NDVI,MEAN_MNDWI,MEAN_NDVI,MEAN_VEGETATION_MNDWI,MEAN_VEGETATION_NDVI,MEAN_WATER_MNDWI,VEGETATION_AREA,VEGETATION_PERIMETER,WATER_AREA,WATER_PERIMETER,.geo
1566,0000000000000000145f,869.0,0.0,100.0,2020-03-15,10,-0.1602668238574685,-0.034795276016667,-0.3141027809542476,0.0824014666073983,-0.5265421388994755,0.2564160134961466,0.1428288686750272,551.0,3035.0682308084406,74.0,613.6249881445142,
1567,0000000000000000146b,703.0,0.0,100.0,2020-05-29,10,-0.1106561707833277,0.0537580201776002,-0.2598864614498344,0.3228109509445298,-0.375648254055421,0.5321120762128309,0.1000761118833399,874.0,3502.8162120252136,63.0,568.9393246271611,
1568,00000000000000001403,768.0,0.0,100.0,2018-02-09,10,-0.1961691265212068,-0.0036606796869911,-0.3933247135005649,0.1372702182410066,-0.596557178002731,0.2880091889316468,0.1354426464512818,711.0,2728.1158621773966,14.0,254.7268362206978,
1569,00000000000000001453,802.0,0.0,100.0,2019-12-06,10,0.0441249808406486,-0.1516799246812377,-0.2372816252095587,0.0587691052892587,-0.5421549753062845,0.2885812141151778,0.2625702378040763,734.0,3313.010150444027,442.0,1781.9253243764338,
1570,00000000000000001464,762.0,0.0,100.0,2020-04-14,10,-0.1840677408223659,0.0672139893616028,-0.3142208610105689,0.2591555130064171,-0.4301203946187774,0.4255509037587164,0.0205101748077456,848.0,3565.8668089387825,20.0,254.1754927637622,
1571,00000000000000001438,730.0,0.0,100.0,2019-04-30,10,-0.1427440734934912,0.002286485568118,-0.3167870326657923,0.2702854710218618,-0.4599838649186164,0.4863596955850455,0.0117510525936281,874.0,3493.352993040131,60.0,682.4495992819914,
1572,00000000000000001456,762.0,0.0,100.0,2020-01-05,10,-0.1538941341136926,-0.0502542449508162,-0.3684096545290834,0.1189680514544014,-0.5776743041105867,0.2916870921440049,0.0977208377641918,753.0,3427.999878342252,56.0,535.2322067272598,
1573,00000000000000001458,761.0,0.0,100.0,2020-02-04,10,-0.2012779628140392,0.0562256334759105,-0.3842179426218448,0.1631908258778957,-0.5607183917514881,0.2722681167967514,-0.0371376225658698,751.0,3385.237811432021,4.0,84.70108905398328,
1574,0000000000000000145a,752.0,0.0,100.0,2020-02-14,10,-0.1954119392466414,0.0591664026578306,-0.3794171400690172,0.1635932812066494,-0.5548468173578742,0.2686359768928352,-0.0050014479679534,747.0,3240.080033855163,4.0,91.60086767128313,
1575,00000000000000001466,668.0,0.0,100.0,2020-04-29,10,-0.1423829104237405,0.066743961516862,-0.3077433325650075,0.3612725766317688,-0.4288222111372352,0.5728594666079375,0.0164893748153601,900.0,3514.344121982765,39.0,546.4407007853902,
1576,00000000000000001469,709.0,0.0,100.0,2020-05-19,10,-0.0731588375222661,-0.0234696984036275,-0.273655285238233,0.3139420257122673,-0.4416310702242098,0.5955325558938037,0.133862783431958,840.0,3441.0962661604804,169.0,1442.741796234227,
1577,00000000000000001401,768.0,0.0,100.0,2018-01-30,10,-0.151989519418004,-0.0413585256003948,-0.3791924608718703,0.1362692981475031,-0.6034336461197116,0.3132551979252421,0.1317790646997429,773.0,3241.8726411370576,77.0,985.85736536272,
1578,0000000000000000142d,759.0,0.0,100.0,2019-02-19,10,-0.2088321549368775,0.0431003137262414,-0.3861222542314085,0.1566782145504172,-0.5607123971578419,0.2733087236421306,-0.0074478263602826,759.0,3426.3242013343784,5.0,91.60115255405832,
1579,00000000000000001435,801.0,0.0,100.0,2019-04-05,10,-0.1592371714140201,0.0224419511641877,-0.3354295263750882,0.1525673254315896,-0.5220092147031514,0.2900604194603496,0.0590893086868612,754.0,3508.059508124488,82.0,571.6652056562148,
1580,00000000000000001411,623.0,0.0,100.0,2018-06-19,10,-0.1583772434559311,0.0620512897805523,-0.3254070777478861,0.345941179079442,-0.4172620149190221,0.4979386963656259,0.0073490765762262,1026.0,3794.071319700995,32.0,358.22485628482946,
1581,00000000000000001455,773.0,0.0,100.0,2019-12-31,10,-0.1236690790441315,-0.085267381936556,-0.3461039184011915,0.106595153694926,-0.5677833828052522,0.3030710044244736,0.1492661022703784,757.0,3443.144422659266,143.0,1234.1150608281905,
1582,00000000000000001465,617.0,0.0,100.0,2020-04-24,10,-0.1691741486255661,0.0789853211482936,-0.3001880162004723,0.3370093268641436,-0.3807276592811395,0.4903118658074042,0.0100399968624818,976.0,3592.0591392930028,12.0,144.68682112729437,
1583,00000000000000000cc8,429.0,0.0,100.0,2017-12-21,11,0.7677078336614814,-0.2457135748939765,0.5638192108317136,0.0681907424511259,0.1627085442922873,0.6951715280374721,0.6439939719113451,217.0,1185.8630473909848,599.0,1341.7203073381847,
1584,00000000000000000cc9,476.0,77.0,100.0,2017-12-31,11,0.6781386944898848,0.0071953356093007,0.552994793412909,0.1042154429772715,0.2313430428761508,0.3601592653729613,0.5722429949220268,190.0,1293.4892436403286,622.0,1299.0769723787844,
1585,00000000000000000ccd,474.0,28.0,100.0,2018-02-14,11,0.5461090744479478,0.0664505685222189,0.5485861665646212,0.1131122793717288,0.5523491751414591,0.2307176176956502,0.5487921677643518,227.0,1297.0260055162337,638.0,1337.1231989271594,
1586,00000000000000000ccf,368.0,0.0,100.0,2018-03-16,11,-0.0245809535773789,-0.020101803695638,-0.2439165670012364,0.2059642677176301,-0.514201405390492,0.4814469974538476,0.0843002672073481,303.0,2272.1712459399178,204.0,1164.5840533488724,
1587,00000000000000000cd0,367.0,0.0,100.0,2018-03-21,11,-0.164525199368348,0.0311763243989453,-0.2578001053745467,0.1787811940948722,-0.3789765551508703,0.3548838885214262,0.0230265426985443,314.0,2325.7083536013874,14.0,182.81349791430992,
1588,00000000000000000cd3,353.0,59.0,100.0,2018-04-05,11,-0.1000575783161804,0.030177203967286,-0.2587791273620631,0.1886268113762388,-0.420893438172845,0.3632129412513918,0.04992812808851,322.0,2422.057836675841,74.0,620.020967366957,
1589,00000000000000000cd4,328.0,0.0,100.0,2018-04-15,11,-0.0879197706356183,0.0264427220280541,-0.2685476960256546,0.2177204504639836,-0.4428753370760561,0.4013318313244219,0.024440213090859,336.0,2371.7048354161616,36.0,273.6088263663598,
1590,00000000000000000cd5,328.0,0.0,100.0,2018-04-20,11,-0.0301688877306567,-0.0058943335473807,-0.2382684837277446,0.2161551154974146,-0.4451867451315821,0.4338821229735822,0.0869344445390272,328.0,2309.711812045887,120.0,1050.7756131821966,
1591,00000000000000000cd6,311.0,0.0,100.0,2018-04-25,11,-0.0218115853628666,0.0003694270316471287,-0.2439090473941998,0.2736346905184912,-0.4409905999673089,0.5144239706788186,0.0576024824928254,345.0,2369.7879274065426,135.0,1149.023869405066,
1592,00000000000000000cda,238.0,0.0,100.0,2018-06-14,11,-0.0876014182268396,0.0750287539968836,-0.2866383656767283,0.4164011388689477,-0.3965163714530904,0.6036478422898363,-0.0064920214176892,414.0,2356.48806706305,16.0,172.2296593263691,
1593,00000000000000000ce0,277.0,98.0,100.0,2018-08-03,11,0.2179042940746392,0.0278984720372916,0.0710599646401679,0.2776204880574905,-0.0294362471353486,0.4498342603873625,0.1199878489267128,383.0,2425.47838849402,533.0,1194.2094033209394,
1594,00000000000000000cea,246.0,0.0,100.0,2018-12-11,11,0.3830577302454382,-0.2362734306603875,-0.2459976356482616,0.3622260593876585,-0.742379045819637,0.7893621265215381,0.3866271012160317,375.0,2361.6739746242088,258.0,1154.841175976709,
1595,00000000000000000ceb,363.0,25.0,100.0,2018-12-31,11,-0.0431830296210444,0.1030900398984726,-0.1370295341730515,0.1919287769982439,-0.2376317639299668,0.2761742772644877,0.0383313139954077,367.0,2371.737798503539,187.0,1086.5780679532195,
1596,00000000000000000ced,271.0,0.0,100.0,2019-01-10,11,0.288537710206768,-0.1316002214967778,-0.3133806166902459,0.3025582745406651,-0.8496320041442404,0.7202368777923636,0.3439940760290586,336.0,2257.391337556873,251.0,1109.5117250542305,
1597,00000000000000000cee,261.0,0.0,100.0,2019-01-15,11,0.1701476601429821,-0.2307816112185965,-0.3842787778710268,0.3184333396222884,-0.8285557707757216,0.7803915126513036,0.3151472480071579,340.0,2370.640516713576,212.0,1055.3910084458198,
1598,00000000000000000cef,417.0,0.0,100.0,2019-01-20,11,0.6404102088211852,-0.0959978318532879,0.4392858521996158,0.0892520960014663,0.0663359510905758,0.4317267045471507,0.4822394453830158,227.0,1199.3394244062629,597.0,1378.3024457519884,
1599,00000000000000000cf0,359.0,0.0,100.0,2019-01-25,11,0.3504797416964567,-0.0182984550269411,0.0468091019460905,0.2031838689488526,-0.3155846498963431,0.4675493061053238,0.3916366530774814,314.0,2406.413733025616,350.0,1229.9379126461556,
1600,00000000000000000cf1,470.0,78.0,100.0,2019-01-30,11,0.5702992679264256,0.0865322605917898,0.5787341229550926,0.1340809658933412,0.5988129978027703,0.2450340301054574,0.5790285024891527,237.0,1386.1368248793674,638.0,1337.1231989271594,
1601,00000000000000000d08,235.0,64.0,100.0,2019-07-19,11,-0.0210398374405447,0.0650972079691452,-0.3377899468113403,0.4505631410073121,-0.4789758046291094,0.6230961708206225,0.0869781770139446,443.0,2384.493236596816,127.0,712.194485006637,
1602,00000000000000000d13,188.0,84.0,100.0,2019-10-02,11,0.0681775228988591,0.1086891827169963,-0.1320739464363179,0.3834235342379691,-0.1888598339214244,0.4615510999683903,0.0816389170799209,503.0,2080.86292105899,221.0,1099.3484436527738,
1603,00000000000000000d15,550.0,93.0,100.0,2019-11-16,11,0.7195306979945859,0.0523943642222225,0.7257238823074991,0.0804703541118438,0.84620865408707,0.224985148223672,0.7250786015638018,183.0,1419.48458279205,638.0,1337.1231989271594,
1604,00000000000000000d16,248.0,77.0,100.0,2019-12-06,11,0.2947326849605411,-0.0277705879151334,-0.1711678372573375,0.3494602635421237,-0.4541358322401685,0.5810182213265255,0.2281486524026546,402.0,2317.452810376156,304.0,1177.3379780451585,
1605,00000000000000000d17,209.0,92.0,100.0,2019-12-31,11,0.2892230126176923,-0.2471491744226724,-0.3412902744302629,0.3865670133248792,-0.752668568279956,0.7655175253385923,0.3678843281242827,372.0,2430.596177993045,218.0,1061.186428363813,
1606,00000000000000000d1e,281.0,6.0,100.0,2020-03-25,11,-0.2006769784637893,0.0839160504847983,-0.1281311588724196,0.2125302316732323,-0.0938119119939898,0.2899077160588724,0.0935369472814452,415.0,2330.395143417034,217.0,1232.513879936847,
1607,00000000000000000cbe,264.0,0.0,100.0,2017-06-19,11,-0.1017107664462168,0.0441639714691106,-0.3296736466468062,0.3923128851700498,-0.4751710807842599,0.6150515867295726,,393.0,2326.2123832220464,0.0,0.0,
1608,00000000000000000cbf,264.0,0.0,100.0,2017-08-18,11,-0.1034511098582865,0.0527974722346585,-0.3377655517648446,0.3851601118364497,-0.4921489142572912,0.6046746924673059,,387.0,2356.808637234211,0.0,0.0,
1609,00000000000000000cc0,252.0,0.0,100.0,2017-09-07,11,-0.0944293975034253,0.0816717538465537,-0.3253588102733083,0.4046092726488482,-0.4573373321413911,0.59174365975235,,406.0,2335.8498852315324,0.0,0.0,
1610,00000000000000000cc3,245.0,6.0,100.0,2017-10-27,11,-0.1270367612325799,0.0829803033996206,-0.3524474245736316,0.2817851390976031,-0.4798619792785505,0.3928353216552607,,413.0,2362.297376349979,0.0,0.0,
1611,00000000000000000cc5,71.0,0.0,100.0,2017-11-16,11,-0.0940723133961075,0.0570967407309718,-0.7664355772201884,0.6610219987602559,-0.8514116551301315,0.7564128360583176,,550.0,1857.5141018926772,0.0,0.0,
1612,00000000000000000cca,0.0,0.0,100.0,2018-01-30,11,,,-0.8194886784336004,0.6259199833101283,-0.8783395159322348,0.7341501377500352,,551.0,2020.919175305857,0.0,0.0,
1613,00000000000000000ccb,91.0,70.0,100.0,2018-02-04,11,-0.2544042986224514,0.1753208501100895,-0.3652228597993472,0.259705616943143,-0.3651939376691418,0.2594079853727578,,638.0,1337.1231989271594,0.0,0.0,
1614,00000000000000000ccc,162.0,0.0,100.0,2018-02-09,11,-0.1678291174519932,0.0346723909133069,-0.5339473244239912,0.374408465739868,-0.6767967051324928,0.5161084373565517,,449.0,2299.009505041984,0.0,0.0,
1615,00000000000000000cd1,357.0,0.0,100.0,2018-03-26,11,-0.1750417354263528,0.0726055086569885,-0.2669236209325316,0.198901742145729,-0.3721219546406613,0.3307687986591358,,337.0,2322.597630488268,0.0,0.0,
1616,00000000000000000cd7,155.0,75.0,100.0,2018-05-15,11,-0.0756317917382397,0.0758046089492332,-0.247512570351173,0.3909320116995477,-0.2863854040661482,0.4674768874737986,,519.0,1935.5718713165847,0.0,0.0,
1617,00000000000000000cd8,240.0,0.0,100.0,2018-05-25,11,-0.1036229483071352,0.0827134997575131,-0.3003105057667441,0.412243170411906,-0.4063161874490325,0.5904545416791819,,417.0,2347.218631050033,0.0,0.0,
1618,00000000000000000cd9,240.0,52.0,100.0,2018-06-09,11,-0.0888531923267155,0.0859969924620076,-0.2623410436233339,0.4018505509144854,-0.3535545768563742,0.5657317812735209,,423.0,2329.3197712678925,0.0,0.0,
1619,00000000000000000cdb,242.0,0.0,100.0,2018-06-19,11,-0.1253617014431737,0.0843788211658951,-0.3135100075226565,0.4149325371211362,-0.4122052084109668,0.5886978977311084,,421.0,2350.2341096825508,0.0,0.0,
1620,00000000000000000cdc,237.0,0.0,100.0,2018-07-04,11,-0.1266015313901905,0.0906664262398347,-0.3150517996441139,0.4074549154501219,-0.4174853736909651,0.5787917707165472,,416.0,2349.236898483968,0.0,0.0,
1621,00000000000000000cdd,236.0,0.0,100.0,2018-07-09,11,-0.1636615047231244,0.1021212024534359,-0.3148379879727651,0.39846434399157,-0.3848278995988302,0.5377863273680731,,436.0,2380.6571563354955,0.0,0.0,
1622,00000000000000000cde,245.0,0.0,100.0,2018-07-19,11,-0.1521366850194424,0.1008411584515798,-0.3261766914789941,0.3995158661085938,-0.4080687711263626,0.5435436359825597,,434.0,2390.5058472508454,0.0,0.0,
1623,00000000000000000cdf,244.0,0.0,100.0,2018-07-29,11,-0.1499506480608089,0.0991587818658415,-0.3304328606514732,0.4057221961459916,-0.4093539295153447,0.5437739807985428,,444.0,2301.913509231141,0.0,0.0,
1624,00000000000000000ce1,237.0,0.0,100.0,2018-08-23,11,-0.1167687666393899,0.0970061830475138,-0.3247308159702108,0.4042089540563038,-0.4216226202600874,0.5511705992181115,,434.0,2375.52661147526,0.0,0.0,
1625,00000000000000000ce2,232.0,0.0,100.0,2018-08-28,11,-0.1510898424509506,0.1068506004125843,-0.334827810511932,0.4036125058286435,-0.4118463979153525,0.5275939117516991,,454.0,2271.8588592831875,0.0,0.0,
1626,00000000000000000ce3,241.0,0.0,100.0,2018-09-02,11,-0.1417185454179663,0.0924401280018661,-0.3680264629136032,0.4200904631485392,-0.4770052710479567,0.5788998974125587,,433.0,2364.8164069144877,0.0,0.0,
1627,00000000000000000ce4,225.0,0.0,100.0,2018-09-07,11,-0.159874631207366,0.1240075267270613,-0.3156995041809929,0.3848238666353221,-0.358968551643351,0.4585287688171849,,504.0,2267.388572410201,0.0,0.0,
1628,00000000000000000ce5,231.0,0.0,100.0,2018-09-27,11,-0.1392539661597319,0.1065662434062278,-0.3413733676731066,0.3980187506041369,-0.4273816109881976,0.5246790348223116,,449.0,2246.6664623865063,0.0,0.0,
1629,00000000000000000ce6,248.0,0.0,100.0,2018-10-02,11,-0.1205334006499608,0.105413652157658,-0.3277050633345519,0.3750426621573761,-0.4211637496305956,0.4975088453397411,,443.0,2388.823080479826,0.0,0.0,
1630,00000000000000000ce7,225.0,0.0,100.0,2018-10-17,11,-0.1550173509047294,0.0965992436216858,-0.357273473616123,0.3738503827671336,-0.4436052658055433,0.4922125209789659,,451.0,2349.303285913244,0.0,0.0,
1631,00000000000000000cec,114.0,96.0,100.0,2019-01-05,11,-0.1384315830787237,0.0982581271707117,-0.6938773811794949,0.5134674646684718,-0.8156269454108228,0.6147578162577136,,525.0,2288.101788099309,0.0,0.0,
1632,00000000000000000cf4,262.0,0.0,100.0,2019-02-19,11,-0.1601518743619286,0.0639591296321763,-0.3693080456493062,0.2756377063882201,-0.5078169754284645,0.4381330122152395,,369.0,2331.0607537066508,0.0,0.0,
1633,00000000000000000cf5,269.0,0.0,100.0,2019-02-24,11,-0.1955237539231051,0.0795397188304912,-0.3439599170506379,0.2567920646910474,-0.4453296630038983,0.3867553635324505,,375.0,2422.8709160040967,0.0,0.0,
1634,00000000000000000cf6,282.0,0.0,100.0,2019-03-01,11,-0.1814981948236618,0.069636688743196,-0.4052000326116881,0.2747169645924305,-0.571535407714009,0.4350284971973207,,363.0,2358.099493142248,0.0,0.0,
1635,00000000000000000cf7,286.0,0.0,100.0,2019-03-16,11,-0.1651833650049672,0.0822554360224081,-0.3703419198836875,0.2925059988042365,-0.5253030108090899,0.4524780045860161,,366.0,2399.4998476791748,0.0,0.0,
1636,00000000000000000cf8,287.0,0.0,100.0,2019-03-21,11,-0.1573822127938315,0.0879161542754755,-0.3766107202034838,0.3063401486419574,-0.531085054894134,0.4581067585281757,,385.0,2340.0630897862147,0.0,0.0,
1637,00000000000000000cf9,296.0,0.0,100.0,2019-03-26,11,-0.1715891542127785,0.0864283597121925,-0.3502173110673812,0.2750845875619576,-0.4911577921933989,0.4244676445018988,,360.0,2402.931083090447,0.0,0.0,
1638,00000000000000000cfa,298.0,0.0,100.0,2019-03-31,11,-0.1673637522252464,0.0817913690761237,-0.3600274448193754,0.2833487900600402,-0.5157541847684332,0.445067156258683,,359.0,2352.382620935215,0.0,0.0,
1639,00000000000000000cfb,296.0,0.0,100.0,2019-04-05,11,-0.1498871362170006,0.0790705239963169,-0.3251066275895887,0.2840597057190408,-0.4611702891096595,0.4401793170776759,,368.0,2393.0700777205525,0.0,0.0,
1640,00000000000000000cfc,304.0,0.0,100.0,2019-04-15,11,-0.1597087495900556,0.0689854451748982,-0.3350157738163018,0.2724175196847669,-0.4812261397901197,0.4371590062970807,,358.0,2410.134554375869,0.0,0.0,
1641,00000000000000000cfd,301.0,0.0,100.0,2019-04-20,11,-0.1558876916876877,0.0691104324171493,-0.3603937913590572,0.2950067702713579,-0.5261896096179717,0.4731117695129678,,363.0,2390.089587614328,0.0,0.0,
1642,00000000000000000cff,282.0,0.0,100.0,2019-05-05,11,-0.1145899273679509,0.0658149232619535,-0.2810287599434987,0.304900279220721,-0.4031786720848709,0.476704422270046,,374.0,2397.2841148867765,0.0,0.0,
1643,00000000000000000d01,267.0,0.0,100.0,2019-05-15,11,-0.129826125923621,0.0916710837727651,-0.2957019589356306,0.3546340028609067,-0.3917192518138354,0.5051100106466693,,409.0,2350.3513988356785,0.0,0.0,
1644,00000000000000000d02,237.0,0.0,100.0,2019-05-30,11,-0.1230507123639139,0.1026469918338851,-0.3163187022534767,0.4191703449648148,-0.3980761806003531,0.5548821735656061,,452.0,2274.784157557273,0.0,0.0,
1645,00000000000000000d03,236.0,0.0,100.0,2019-06-04,11,-0.1525204528129325,0.1081968675413699,-0.3085890670392029,0.3904518264513572,-0.3702072195220943,0.5055343617500927,,457.0,2229.5293143819017,0.0,0.0,
1646,00000000000000000d04,229.0,0.0,100.0,2019-06-19,11,-0.1354420170001053,0.1074645002939692,-0.3255177011100856,0.4190876509719058,-0.4018716721788803,0.5494180269257364,,455.0,2229.453943594837,0.0,0.0,
1647,00000000000000000d05,172.0,0.0,100.0,2019-06-24,11,-0.1395154517127021,0.1538436364664448,-0.2878957581890101,0.4086515952501183,-0.2989089937833263,0.4272113088585952,,600.0,1617.555368569751,0.0,0.0,
1648,00000000000000000d06,218.0,0.0,100.0,2019-06-29,11,-0.1641850052806855,0.1147326014465628,-0.3432450814423004,0.4159463242515928,-0.4109745394071887,0.5294083084757181,,469.0,2230.462581578596,0.0,0.0,
1649,00000000000000000d07,208.0,0.0,100.0,2019-07-04,11,-0.151480362655847,0.1106643541653701,-0.3304793678807003,0.4267501431711648,-0.3891098066054192,0.5308218389999778,,484.0,2183.11265807718,0.0,0.0,
1650,00000000000000000d09,212.0,0.0,100.0,2019-07-29,11,-0.1388664209932552,0.1150807625174807,-0.3453964313969418,0.4365488685723875,-0.411120286838939,0.5397413483796382,,488.0,2170.3224201184503,0.0,0.0,
1651,00000000000000000d0a,200.0,0.0,100.0,2019-08-03,11,-0.1574211366282487,0.1269213171635275,-0.337834489321704,0.4194139663954829,-0.3813231475681905,0.4913929964838344,,516.0,2181.420286403265,0.0,0.0,
1652,00000000000000000d0b,215.0,0.0,100.0,2019-08-08,11,-0.1516408557816226,0.110708356629619,-0.3593184319651354,0.4276618404141653,-0.4340255162211557,0.5415598481311547,,475.0,2233.788176883824,0.0,0.0,
1653,00000000000000000d0c,227.0,0.0,100.0,2019-08-18,11,-0.1477104428462324,0.1125872237897452,-0.3526033171044297,0.4158244785145848,-0.4263555619562084,0.5251063917168203,,476.0,2235.103508542125,0.0,0.0,
1654,00000000000000000d0d,201.0,0.0,100.0,2019-08-23,11,-0.1677187727305262,0.1226805937816163,-0.3332083224705447,0.4027215255297503,-0.3714763790109842,0.4694941941985876,,520.0,2150.016458768077,0.0,0.0,
1655,00000000000000000d0e,207.0,0.0,100.0,2019-09-02,11,-0.1595239413590171,0.1223552071999228,-0.3233447541208003,0.3919866314738423,-0.3727721016645911,0.4731649377501095,,495.0,2184.072242228289,0.0,0.0,
1656,00000000000000000d0f,207.0,0.0,100.0,2019-09-07,11,-0.1538894691651154,0.1216579727482736,-0.3584498635401049,0.4099214968576589,-0.4178423504168186,0.4933136508656059,,499.0,2191.6503743694293,0.0,0.0,
1657,00000000000000000d10,199.0,0.0,100.0,2019-09-12,11,-0.1610649976289235,0.11794780705679,-0.3505986863627192,0.4081433605592391,-0.40385503631498,0.4902336695549019,,502.0,2178.075656500158,0.0,0.0,
1658,00000000000000000d11,208.0,0.0,100.0,2019-09-17,11,-0.1456134654561029,0.1210452973295211,-0.3526977261485305,0.3888852919040655,-0.4148140762574305,0.4701144607085527,,497.0,2179.6011535316293,0.0,0.0,
1659,00000000000000000d12,196.0,0.0,100.0,2019-09-27,11,-0.138476501672084,0.1169751352359529,-0.3617761905905313,0.4200820301177178,-0.4283237955349533,0.5098380135117101,,497.0,2216.258957209685,0.0,0.0,
1660,00000000000000000d14,197.0,0.0,100.0,2019-10-07,11,-0.1377355580570801,0.1260228353682909,-0.3610076671764609,0.4280467846081592,-0.412095900266951,0.4981857166018535,,526.0,2176.9982193608453,0.0,0.0,
1661,00000000000000000d19,203.0,0.0,100.0,2020-02-14,11,-0.1305784156481068,0.0470265532054775,-0.4330458936750748,0.3095727432524311,-0.5714293648848091,0.4554147627991395,,413.0,2293.789071821061,0.0,0.0,
1662,00000000000000000d1a,246.0,0.0,100.0,2020-02-24,11,-0.1625841150141439,0.064525035690909,-0.4444212792614757,0.3139666433386318,-0.6206161232350045,0.4811781672577758,,385.0,2390.284656366236,0.0,0.0,
1663,00000000000000000d1c,305.0,6.0,100.0,2020-03-15,11,-0.1556191607620264,0.0223877975728681,-0.3437805590450534,0.2395523542255925,-0.509782346702753,0.4331116894645881,,342.0,2308.739706839271,0.0,0.0,
1664,00000000000000000d1d,310.0,0.0,100.0,2020-03-20,11,-0.1599930135067152,0.0338142484319458,-0.3091510071920862,0.2251730659110466,-0.4439487631269802,0.4014127612191716,,336.0,2325.513478021826,0.0,0.0,
1665,00000000000000000d1f,305.0,0.0,100.0,2020-04-04,11,-0.1810775841562686,0.0722873624273378,-0.3508027605054301,0.2727567544538668,-0.4904175770106733,0.4354731719124756,,360.0,2350.448288629369,0.0,0.0,
1666,00000000000000000d20,299.0,0.0,100.0,2020-04-09,11,-0.1667373501998253,0.0691771930509618,-0.3345631970168781,0.2692822334353854,-0.474281792460257,0.4318027146163768,,357.0,2325.901180147005,0.0,0.0,
1667,00000000000000000d21,290.0,0.0,100.0,2020-04-14,11,-0.155693822270625,0.0716154357029164,-0.3527886300299451,0.29644472091084,-0.4975850101568253,0.4604805033697521,,375.0,2337.2131809770917,0.0,0.0,
1668,00000000000000000d22,266.0,0.0,100.0,2020-04-24,11,-0.1296635585196085,0.0946613096432749,-0.2722461438667636,0.3246632165424976,-0.3490522368843546,0.4452364107763638,,428.0,2323.453185678137,0.0,0.0,
1669,00000000000000000d27,207.0,0.0,100.0,2020-06-23,11,-0.1261523123671653,0.0938979223447396,-0.3201298384823959,0.4166348660639107,-0.389626446264403,0.5312684305954072,,476.0,2206.3551311663423,0.0,0.0,
1670,00000000000000000d28,206.0,0.0,100.0,2020-07-03,11,-0.1257580714527054,0.0910892657653352,-0.3206714223666559,0.4167497138781947,-0.3857665788015866,0.5249770499437131,,485.0,2177.25947683416,0.0,0.0,
1671,00000000000000000d29,207.0,0.0,100.0,2020-07-08,11,-0.1397405366316449,0.0926738492426917,-0.3366639731175825,0.4120510496279592,-0.3987353568343245,0.5127532646952008,,490.0,2181.1009795675063,0.0,0.0,
1672,00000000000000000d2b,201.0,0.0,100.0,2020-07-23,11,-0.1593022500870552,0.0966552702653561,-0.3550573684651584,0.3999627148414377,-0.4211372448628243,0.5028744434298715,,480.0,2204.5243715849238,0.0,0.0,
1673,00000000000000000cbb,307.0,0.0,100.0,2017-04-10,11,-0.111144691435873,0.0344648291165178,-0.3524394835878472,0.296216945407632,-0.5619993744094162,0.5207831439356636,0.0349747694449278,351.0,2350.2116549207053,1.0,34.13458287519944,
1674,00000000000000000cbd,234.0,0.0,100.0,2017-05-30,11,-0.0406066425512645,0.1177656253886642,-0.201573027626681,0.3487933007414665,-0.2768034612524155,0.4556393774442761,-0.0163700917003722,441.0,2283.488205525936,85.0,775.0101250219387,
1675,00000000000000000cc2,242.0,0.0,100.0,2017-10-17,11,-0.0925754885514157,0.0795198591612274,-0.4373119676526561,0.4185411919911252,-0.6330703326572508,0.6121905742911615,0.0117157974300831,408.0,2342.0133038058066,1.0,34.13458287519944,
1676,00000000000000000cc7,339.0,0.0,100.0,2017-12-06,11,0.61887686777291,-0.2162302475250078,0.0493992791860378,0.2206139472905205,-0.5728247593909187,0.8285202592460351,0.4851555104676861,248.0,1391.428267799408,411.0,1297.9062343025148,
1677,00000000000000000cd2,274.0,95.0,100.0,2018-03-31,11,-0.1491009832633442,0.1319534394689671,-0.2152074360049791,0.2368477231084259,-0.2508589268990018,0.2889549641679523,0.0803480040941658,437.0,2347.172193924466,1.0,34.1345182795323,
1678,00000000000000000ce8,208.0,0.0,100.0,2018-10-22,11,-0.1758147661850457,0.1247001362247065,-0.2849568433194481,0.3384984662184121,-0.3185392206630313,0.4012814472102482,-0.0168150346191889,498.0,2164.2251261630504,1.0,34.13458291662699,
1679,00000000000000000cf3,282.0,0.0,100.0,2019-02-14,11,-0.1337439862288168,0.0463382499836102,-0.2589212109457882,0.2495192942135532,-0.3610845520416026,0.4188494174981374,-0.0885695241864884,357.0,2384.328449737646,17.0,375.6830487853238,
1680,00000000000000000d00,280.0,0.0,100.0,2019-05-10,11,-0.1109564793871211,0.0810133172822231,-0.2921324734574816,0.328808944275638,-0.4132720434085543,0.4913589061270347,-0.0482128098324773,391.0,2378.71743246177,3.0,94.12124485215922,
1681,00000000000000000d18,198.0,0.0,100.0,2020-02-09,11,-0.1443005484932232,0.0719876001439392,-0.3126105733858856,0.2986247346828363,-0.3797767373467938,0.3916550833845648,0.0449999999999999,457.0,2270.7190242540723,1.0,34.13453529547524,
1682,00000000000000000d1b,384.0,0.0,100.0,2020-03-10,11,-0.1201297702630347,0.0852180512706306,-0.1729086133738805,0.1629841085657157,-0.2492984698545984,0.2557214950948484,0.0017300262959617,336.0,2309.934514387925,16.0,289.28532997018885,
