,system:index,AC_AREA,CLOUD_SCORE,COVERAGE_SCORE,DATE,DGO_FID,MEAN_AC_MNDWI,MEAN_AC_NDVI,MEAN_MNDWI,MEAN_NDVI,MEAN_VEGETATION_MNDWI,MEAN_VEGETATION_NDVI,MEAN_WATER_MNDWI,VEGETATION_AREA,VEGETATION_PERIMETER,WATER_AREA,WATER_PERIMETER,.geo
1123,00000000000000000268,136.0,0.0,99.0,2022-04-04,3,-0.1641199388050175,0.0769402984007781,-0.2075892502743269,0.1296333164280453,-0.3015655051379413,0.2326923979260547,,55.0,956.627257563394,0.0,0.0,
1124,00000000000000000269,127.0,0.0,99.0,2022-04-09,3,-0.2120194168623008,0.114012933521961,-0.2590597768044755,0.1682314078245444,-0.2880280984863428,0.2144552926053098,,86.0,1003.1896572036616,0.0,0.0,
1125,0000000000000000026a,108.0,0.0,99.0,2022-04-19,3,-0.2080682582546705,0.1470494492030841,-0.2351676727371255,0.1890795482284673,-0.2373163826634669,0.2076467287348404,,117.0,966.4883347193944,0.0,0.0,
1126,0000000000000000026b,65.0,0.0,99.0,2022-04-29,3,-0.2163923644214312,0.1653265515224349,-0.2246407616508299,0.221480574622066,-0.2245858063009406,0.2366251825339608,,129.0,990.8465913244098,0.0,0.0,
1127,0000000000000000026c,67.0,0.0,99.0,2022-05-04,3,-0.1564723623513441,0.1881050649802212,-0.1590167838734552,0.2279850794234826,-0.1570443347206865,0.2421004751743737,,133.0,978.6843749669642,0.0,0.0,
1128,0000000000000000026d,13.0,51.0,99.0,2022-05-09,3,-0.2492613143197541,0.2774915965156015,-0.1958268318080558,0.2584795469758826,-0.1958099650042239,0.2558968589886867,,165.0,954.1236661319448,0.0,0.0,
1129,0000000000000000026e,53.0,0.0,99.0,2022-05-14,3,-0.2074753015236266,0.1784857621757149,-0.2012462082999457,0.2439240885149551,-0.1987866873960187,0.2491341689506989,,137.0,1042.4982453228176,0.0,0.0,
1130,0000000000000000026f,32.0,0.0,99.0,2022-05-24,3,-0.2032979268376227,0.2480263493369687,-0.1896733014536,0.2778932956219208,-0.1882213958076902,0.276292052018538,,162.0,974.5452636762152,0.0,0.0,
1131,00000000000000000270,37.0,0.0,99.0,2022-05-29,3,-0.2742129896456957,0.2624291417936875,-0.2259645106111273,0.2784102283524139,-0.2243270385638979,0.2821062533442718,,154.0,984.563405314648,0.0,0.0,
1132,00000000000000000271,32.0,0.0,99.0,2022-06-13,3,-0.2756399711003104,0.2606652369750009,-0.2481264393182808,0.3060345072102929,-0.2473825690527659,0.3086744051827647,,156.0,1015.6950190018016,0.0,0.0,
1133,00000000000000000272,32.0,0.0,99.0,2022-07-03,3,-0.2976346610722233,0.2699293450818927,-0.2744112022259854,0.3131642005079637,-0.2743450444817783,0.3132935295150423,,158.0,983.9186677092362,0.0,0.0,
1134,00000000000000000273,26.0,0.0,99.0,2022-07-08,3,-0.347503417792394,0.2893955567215713,-0.3159875549657777,0.3222850265127893,-0.3160801542156524,0.3218655196312791,,159.0,974.5452636762152,0.0,0.0,
1135,00000000000000000274,26.0,0.0,99.0,2022-07-13,3,-0.3388777997584323,0.2785082534680705,-0.3019011456685234,0.3377143183773383,-0.3007392574988001,0.334880988212628,,162.0,974.7502258456584,0.0,0.0,
1136,00000000000000000275,32.0,0.0,99.0,2022-07-18,3,-0.3452147287427237,0.2756326183291901,-0.3203069064329567,0.3096030649279401,-0.319157561200987,0.3141673802745321,,154.0,986.3440720475428,0.0,0.0,
1137,00000000000000000276,32.0,0.0,99.0,2022-07-28,3,-0.2790026880983804,0.2543442234766745,-0.2556522837765091,0.2818533298432101,-0.2550680125903743,0.2810024214511645,,161.0,974.6333281716892,0.0,0.0,
1138,00000000000000000277,30.0,0.0,99.0,2022-08-02,3,-0.3284821076627326,0.2874844044647996,-0.2817033424766391,0.296946075654124,-0.2798340187015232,0.2942971808109683,,155.0,1005.1202638764778,0.0,0.0,
1139,00000000000000000278,19.0,36.0,99.0,2022-08-07,3,-0.2107786500375508,0.3074796275438154,-0.1772685897307601,0.2913257335410875,-0.1737949124491608,0.2875077323156738,,165.0,954.1236661319448,0.0,0.0,
1140,00000000000000000279,26.0,0.0,99.0,2022-08-12,3,-0.2376875178892789,0.2678519624450437,-0.2464637903034777,0.3256849470893104,-0.2452753902662984,0.3288959464415812,,153.0,962.765890643214,0.0,0.0,
1141,0000000000000000027a,33.0,0.0,99.0,2022-08-22,3,-0.2576778400450155,0.2282799704173156,-0.2571553332817452,0.3022952336969537,-0.2549353126993928,0.2984765861365401,,162.0,1012.9684828272584,0.0,0.0,
1142,0000000000000000027b,27.0,0.0,99.0,2022-09-01,3,-0.2518613471140072,0.2831261048010482,-0.2334979955301987,0.3154105797143691,-0.2307022108528459,0.3141568935211797,,160.0,974.4765665866169,0.0,0.0,
1143,0000000000000000027c,26.0,0.0,99.0,2022-09-11,3,-0.2452389277033553,0.2358114527050787,-0.2774542201932777,0.3163832338399058,-0.2765780897644728,0.3135635058181442,,160.0,974.4765665866169,0.0,0.0,
1144,0000000000000000027d,40.0,0.0,99.0,2022-09-16,3,-0.2230957753563391,0.2298723745909434,-0.2039078286299686,0.2651982984588369,-0.201537475530626,0.276050520940876,,146.0,974.7946840452244,0.0,0.0,
1145,0000000000000000027e,36.0,0.0,99.0,2022-09-26,3,-0.2737787894085851,0.2525513541001666,-0.2961225254967285,0.3065032898027057,-0.2976320009222347,0.3137845545567054,,150.0,978.7080510582834,0.0,0.0,
1146,0000000000000000027f,30.0,31.0,99.0,2022-10-01,3,-0.2153387832848675,0.2765776178742424,-0.2341516638837646,0.3075353471951716,-0.2332841834426751,0.3042585672338302,,164.0,954.1236661319448,0.0,0.0,
1147,00000000000000000280,35.0,0.0,99.0,2022-10-06,3,-0.2885110405595287,0.2552910904369866,-0.3170890385488816,0.2990492986337766,-0.3181814513915909,0.3063505890612918,,145.0,1002.7741221562156,0.0,0.0,
1148,00000000000000000281,39.0,0.0,99.0,2022-10-11,3,-0.2575699989908139,0.2454328130087923,-0.2966417629408772,0.2934121940901063,-0.300124627209629,0.2987753808834701,,152.0,981.412803893495,0.0,0.0,
1149,00000000000000000282,31.0,0.0,99.0,2022-10-16,3,-0.3082192700330728,0.2089280330536073,-0.365323247293397,0.2898292512825332,-0.3705840194676607,0.3027569693126377,,146.0,954.1585808864272,0.0,0.0,
1150,00000000000000000283,18.0,0.0,99.0,2022-10-26,3,-0.3211656491955218,0.2251474786327971,-0.4411603678062244,0.294693816826415,-0.4540192156087835,0.3091745481043878,,147.0,966.5041256823844,0.0,0.0,
1151,00000000000000000284,18.0,0.0,99.0,2022-10-31,3,-0.2960291916294173,0.2438787160546675,-0.5123752490882507,0.3514742489700694,-0.5100182274048044,0.3467809819957848,,164.0,974.7860037542384,0.0,0.0,
1152,00000000000000000285,9.0,0.0,99.0,2022-11-05,3,-0.3096120664336251,0.2791124805294586,-0.5837962587845869,0.4016164895122989,-0.5842181669685702,0.3974608491619038,,165.0,954.1236661319448,0.0,0.0,
1153,00000000000000000286,11.0,0.0,99.0,2022-11-10,3,-0.2627820857859999,0.2545568906398359,-0.6043334557781864,0.4224468883463471,-0.6078688183316953,0.4182669759098543,,164.0,981.1806026041048,0.0,0.0,
1154,00000000000000000287,17.0,0.0,99.0,2022-11-20,3,-0.2243819610782381,0.1417776215541969,-0.6858638446804198,0.3904171849633166,-0.6949567601368016,0.3898603838144201,,162.0,1013.5272621800456,0.0,0.0,
1155,00000000000000000288,6.0,0.0,99.0,2022-11-25,3,-0.4557658586410993,0.1839843476226007,-0.7801614233685454,0.4180613737378058,-0.7973385028583859,0.424821586618081,,157.0,997.9277639142172,0.0,0.0,
1156,00000000000000000289,6.0,0.0,99.0,2022-11-30,3,-0.3526209442561942,0.1869233150348,-0.7291761589155707,0.4118545437715671,-0.7278079005122833,0.405441460142892,,165.0,954.1236661319448,0.0,0.0,
1157,0000000000000000028a,6.0,23.0,99.0,2022-12-05,3,-0.3384294237589274,0.2117368269951721,-0.405677606679632,0.2351004921828454,-0.4093005655409904,0.2348093662095285,,165.0,954.1236661319448,0.0,0.0,
1158,0000000000000000028b,2.0,0.0,99.0,2022-12-25,3,-0.2966653843366172,0.0776409414340449,-0.6419092467928035,0.3191074685721551,-0.6412325300230723,0.3106275917728943,,165.0,954.1236661319448,0.0,0.0,
1159,0000000000000000028c,0.0,0.0,99.0,2023-01-04,3,,,-0.7541879306439052,0.386916524126785,-0.7517345653764308,0.3815087727231357,,165.0,954.1236661319448,0.0,0.0,
1160,0000000000000000028d,33.0,6.0,99.0,2023-01-09,3,-0.1776806058709779,0.0460375819320712,-0.409925115611325,0.2487728416196857,-0.4538378701565421,0.291176356328731,,132.0,1002.3993877509891,0.0,0.0,
1161,0000000000000000028e,77.0,0.0,99.0,2023-01-14,3,-0.2561280693566866,0.1335285631985352,-0.2929516195934942,0.1592319573979467,-0.281596762716471,0.1606290031735061,,127.0,1034.9487073270016,0.0,0.0,
1162,0000000000000000028f,9.0,0.0,99.0,2023-01-19,3,-0.3075918703002713,0.0858078392516497,-0.6580112958477983,0.3515601632409105,-0.6685157220163819,0.3572179990490349,,158.0,980.1040857624288,0.0,0.0,
1163,00000000000000000290,33.0,0.0,99.0,2023-01-24,3,-0.2602020080112065,0.0982440536649443,-0.4396984164047898,0.1539335693989268,-0.4714322817009994,0.1863160635072779,,100.0,891.2938310296759,0.0,0.0,
1164,00000000000000000291,26.0,0.0,99.0,2023-01-29,3,-0.2738250407941044,0.1008444103452183,-0.446494934109881,0.2576524103818001,-0.4725481477712384,0.2911334148339513,,132.0,1007.7240884686452,0.0,0.0,
1165,00000000000000000292,22.0,0.0,99.0,2023-02-03,3,-0.2708484271835734,0.0996761072747702,-0.4977555185110033,0.2414661052940032,-0.51244397513509,0.2779500576534636,,121.0,973.2441781968532,0.0,0.0,
1166,00000000000000000293,32.0,0.0,99.0,2023-02-08,3,-0.2822360865256979,0.1505789801293259,-0.4879665165587501,0.2656581220580182,-0.5280120516025745,0.2903357215880874,,136.0,993.1166233115778,0.0,0.0,
1167,00000000000000000294,34.0,0.0,99.0,2023-02-13,3,-0.2805210498522386,0.1094103915928828,-0.4985828038693207,0.2197546575301355,-0.5485240838581128,0.2603920759095953,,113.0,1010.3760913009852,0.0,0.0,
1168,00000000000000000295,57.0,0.0,99.0,2023-02-18,3,-0.2503520834317923,0.0610757592008035,-0.4194568459682292,0.2001267245968778,-0.4756531041272124,0.2567255235716512,,108.0,956.3288433339856,0.0,0.0,
1169,00000000000000000296,103.0,0.0,99.0,2023-03-05,3,-0.2391955263876758,0.0570750716480813,-0.3263664945583944,0.1425752578498905,-0.3904308645276361,0.1940645388987442,,87.0,899.869933011753,0.0,0.0,
1170,00000000000000000297,131.0,0.0,99.0,2023-03-15,3,-0.2153860642541169,0.105641452980429,-0.2414689228078002,0.137589339394442,-0.2753492044538151,0.1734080596738691,,85.0,1086.813750722499,0.0,0.0,
1171,00000000000000000298,122.0,0.0,99.0,2023-03-20,3,-0.1833723991626097,0.0443717873625638,-0.2424416791198447,0.1156434764802881,-0.3365652771079908,0.2165470304445294,,61.0,978.9512618483282,0.0,0.0,
1172,00000000000000000299,141.0,0.0,99.0,2023-03-25,3,-0.225972011210878,0.1020045419962328,-0.2497557313051182,0.1320492540288984,-0.2888913437318672,0.1838026207367566,,65.0,993.055864805884,0.0,0.0,
1173,0000000000000000029a,136.0,0.0,99.0,2023-03-30,3,-0.2170792786648077,0.0683798087570357,-0.251398953383555,0.1111950948130562,-0.3585440527817321,0.2333706578683368,,46.0,948.2870957341084,0.0,0.0,
1174,0000000000000000029b,104.0,27.0,99.0,2023-04-04,3,-0.2196350792403165,0.1267665749127323,-0.242143825290625,0.1776503026225655,-0.2636826880883774,0.204574120462404,,116.0,1004.423451647368,0.0,0.0,
1175,0000000000000000029c,132.0,0.0,99.0,2023-04-09,3,-0.1591489855940341,0.126205763623668,-0.1817147046993071,0.1570133502766791,-0.1930986008889909,0.1817306346801536,,96.0,904.755957290354,0.0,0.0,
1176,0000000000000000029d,118.0,0.0,99.0,2023-04-14,3,-0.2106076598665986,0.0761943557678253,-0.2589188022027754,0.147638127294474,-0.2911089499858531,0.2013869721587504,,92.0,1031.0727192801437,0.0,0.0,
1177,0000000000000000029e,90.0,0.0,99.0,2023-04-24,3,-0.2060871959145391,0.1198687544793544,-0.2356422127266868,0.1864274333184599,-0.2453266808803628,0.2147921896184677,,124.0,950.1774984402002,0.0,0.0,
1178,0000000000000000029f,101.0,63.0,99.0,2023-05-04,3,-0.1888690948017564,0.1497353025679969,-0.2029258397017869,0.2095338086679966,-0.1971253970197707,0.2391007115540281,,109.0,935.8358698521432,0.0,0.0,
1179,000000000000000002a0,32.0,0.0,99.0,2023-05-24,3,-0.1378994639313181,0.1610066531177757,-0.177149941693944,0.2605058789505182,-0.1799480162435734,0.2626928720973891,,153.0,966.4379147881492,0.0,0.0,
1180,000000000000000002a3,25.0,0.0,99.0,2023-06-23,3,-0.1208443264812676,0.1415888684783748,-0.1991861288229505,0.2841662701123152,-0.1973803289471212,0.2816271430721201,,162.0,992.199409510423,0.0,0.0,
1181,000000000000000002a4,30.0,0.0,99.0,2023-06-28,3,-0.1611820425887628,0.1255473419802939,-0.2258185720116855,0.277028415094588,-0.2250659540755171,0.2752513222909379,,160.0,974.4214934404032,0.0,0.0,
1182,000000000000000002a5,28.0,0.0,99.0,2023-07-03,3,-0.143951393989883,0.1886444956295381,-0.190314258081251,0.2798576932176054,-0.1907380070523756,0.2813025900335802,,157.0,993.271349688179,0.0,0.0,
1183,000000000000000002a6,25.0,0.0,99.0,2023-07-08,3,-0.1870648705568225,0.2138508991514894,-0.2133985743894611,0.290898493704847,-0.2130549904676272,0.2890822102542728,,161.0,974.4765665866169,0.0,0.0,
1184,000000000000000002a7,16.0,0.0,99.0,2023-07-13,3,-0.2107474172459683,0.2309399597167996,-0.2247683423566026,0.3093842421043189,-0.2242561515139741,0.3058890040439367,,165.0,954.1236661319448,0.0,0.0,
1185,000000000000000002a8,21.0,0.0,99.0,2023-07-23,3,-0.2398859640227207,0.2423206194084481,-0.2457085175798463,0.3185930056725901,-0.244808918565102,0.3156068830232822,,165.0,954.1236661319448,0.0,0.0,
1186,000000000000000002a9,23.0,0.0,99.0,2023-07-28,3,-0.2269218117537633,0.2262375349794792,-0.2369475531513464,0.3193120361979968,-0.2364870259697733,0.3159551406299759,,164.0,978.0633291432116,0.0,0.0,
1187,000000000000000002aa,35.0,0.0,99.0,2023-08-02,3,-0.2507538124425778,0.2568013777184734,-0.2393181139145089,0.2912622035480485,-0.2370918197267208,0.2917551414738205,,151.0,980.4887248006668,0.0,0.0,
1188,000000000000000002ab,27.0,0.0,99.0,2023-08-07,3,-0.2566338609638204,0.279720397643296,-0.2520718345028738,0.3339243667936851,-0.2506472916226865,0.3314278100210367,,162.0,974.5452636762152,0.0,0.0,
1189,000000000000000002ac,35.0,0.0,99.0,2023-08-12,3,-0.2923704006546144,0.2867318693803513,-0.2631030284925746,0.3010835595524119,-0.2649214389520342,0.3067071436528491,,147.0,984.1163098927782,0.0,0.0,
1190,000000000000000002ad,34.0,0.0,99.0,2023-08-22,3,-0.2942353189772461,0.2734684218121748,-0.2927803302407324,0.3257563711037398,-0.2940303416444483,0.3308235275439792,,150.0,968.56614609566,0.0,0.0,
1191,000000000000000002ae,38.0,0.0,99.0,2023-09-01,3,-0.2616327709988732,0.2521525667122959,-0.2613522806211894,0.2958217836697371,-0.2637271358496156,0.3006875402588754,,144.0,955.6824709274792,0.0,0.0,
1192,000000000000000002af,26.0,0.0,99.0,2023-09-06,3,-0.2614691042615975,0.259721942531018,-0.2757877177076537,0.3176372307038915,-0.2758306166505738,0.320884760812807,,152.0,1002.3270490410744,0.0,0.0,
1193,000000000000000002b0,31.0,0.0,99.0,2023-09-11,3,-0.2957621210052,0.284196321681165,-0.2973498038297768,0.3206661251279064,-0.2958958725488754,0.3202042570047757,,160.0,974.6333281716892,0.0,0.0,
1194,000000000000000002b1,22.0,0.0,99.0,2023-09-26,3,-0.2706891426011937,0.2770556605549756,-0.3146664437950481,0.3475004376335411,-0.3139885862292034,0.3433724804580934,,165.0,954.1236661319448,0.0,0.0,
1195,000000000000000002b2,27.0,0.0,99.0,2023-10-01,3,-0.2997287752354993,0.2636421157222457,-0.3269406374308155,0.3249866631330043,-0.3291689096223333,0.3322414788349385,,153.0,988.6380837025284,0.0,0.0,
1196,000000000000000002b3,20.0,0.0,99.0,2023-10-06,3,-0.308667818796083,0.2685147370072316,-0.3460569548260643,0.3596032749542548,-0.3474337852141386,0.3588425876723028,,160.0,974.6333281716892,0.0,0.0,
1197,000000000000000002b4,16.0,0.0,99.0,2023-10-11,3,-0.2817123435668108,0.2283594504405659,-0.355235101662155,0.3488993114847764,-0.356100130327685,0.3497250343418059,,159.0,974.5452636762152,0.0,0.0,
1198,000000000000000002b5,16.0,0.0,99.0,2023-11-15,3,-0.2158488129296688,0.1646782138897611,-0.6360936879237179,0.4207283899002959,-0.6357104629545555,0.4168487255342058,,165.0,954.1236661319448,0.0,0.0,
1199,000000000000000002b6,12.0,0.0,99.0,2023-11-20,3,-0.3150830086780586,0.2003821949490641,-0.5472799886642753,0.3405422583228071,-0.5562464965480485,0.3407898232384697,,159.0,993.1444526638364,0.0,0.0,
1200,000000000000000002b7,14.0,0.0,99.0,2023-11-25,3,-0.2573722387497008,0.1561416793436394,-0.6912186305850864,0.4018013382045092,-0.692381149909708,0.396668124542646,,164.0,981.1806026041048,0.0,0.0,
1201,000000000000000002b8,1.0,0.0,99.0,2023-12-10,3,-0.0166787527193618,0.0762430939226519,-0.6351676089102352,0.4613547845725089,-0.633693419036796,0.4575443667316066,,165.0,954.1236661319448,0.0,0.0,
1202,000000000000000002b9,1.0,0.0,99.0,2023-12-15,3,-0.227330779054917,0.123251165889407,-0.5823138508082185,0.3917321102508457,-0.5795562796042584,0.3872668416989773,,165.0,954.1236661319448,0.0,0.0,
1203,000000000000000002ba,0.0,0.0,99.0,2023-12-25,3,,,-0.7749627785477525,0.500871031857104,-0.7737650618547552,0.4933022645191357,,165.0,954.1236661319448,0.0,0.0,
1204,000000000000000002bb,26.0,0.0,99.0,2023-12-30,3,-0.222291136001068,0.1044749580088865,-0.3457560049239691,0.2599660684982999,-0.3602026532383773,0.2847652802221188,,140.0,1001.2990278191352,0.0,0.0,
1205,000000000000000002bc,0.0,0.0,99.0,2024-01-04,3,,,-0.7887239789190418,0.5205304331111245,-0.788879743628813,0.5174951756748921,,165.0,954.1236661319448,0.0,0.0,
1206,000000000000000002bd,10.0,0.0,99.0,2024-01-24,3,-0.271629142582398,0.0912107708802853,-0.532149429627733,0.328712869993193,-0.5444795588839925,0.3350094098084049,,156.0,1001.2649091003536,0.0,0.0,
1207,000000000000000002be,113.0,0.0,99.0,2024-01-29,3,-0.2607424439861221,0.1416664107305444,-0.276600278270469,0.1729581297857078,-0.2832826320822062,0.1775294870178081,,143.0,963.753291314846,0.0,0.0,
1208,000000000000000002bf,16.0,0.0,99.0,2024-02-03,3,-0.3019828634083802,0.1180421495816203,-0.6206790760139234,0.3533362941318662,-0.6492066592393249,0.3705999026854905,,151.0,972.5084789755356,0.0,0.0,
1209,000000000000000002c0,227.0,0.0,100.0,2020-08-02,11,-0.1092351308591401,0.0683798533735372,-0.3150629555382558,0.3691844699662721,-0.4034081700060916,0.4979491178749385,,453.0,2261.0257954789045,0.0,0.0,
1210,000000000000000002c1,209.0,0.0,100.0,2020-08-07,11,-0.1445417166358786,0.0910497954672046,-0.3386640244996468,0.3805678028614465,-0.4091969557843193,0.4860183570586043,,473.0,2204.014670586515,0.0,0.0,
1211,000000000000000002c2,206.0,0.0,100.0,2020-08-22,11,-0.1417473107381955,0.0867270684530049,-0.3404416768702892,0.3973776573475033,-0.4103650598731012,0.5077140993538714,,475.0,2275.62885006078,0.0,0.0,
1212,000000000000000002c3,191.0,0.0,100.0,2020-08-27,11,-0.1429914058297274,0.1008854778311094,-0.3463348069133176,0.403917379845148,-0.4120326660184884,0.5015883441647435,,485.0,2191.683342160753,0.0,0.0,
1213,000000000000000002c5,182.0,0.0,100.0,2020-09-06,11,-0.1244862766020552,0.1066155043322202,-0.3323637144595382,0.4145697235843681,-0.3918350694941191,0.5004828653177174,,502.0,2171.943365598703,0.0,0.0,
1214,000000000000000002c9,173.0,0.0,100.0,2020-10-16,11,-0.0960626038180455,0.062529247643555,-0.3363867525990505,0.399371504842865,-0.4134185879662547,0.5070975215612938,,486.0,2209.9280694313843,0.0,0.0,
1215,000000000000000002ca,183.0,0.0,100.0,2020-10-21,11,-0.1173299009228559,0.1020509189402518,-0.3057856743493881,0.3307158932602611,-0.3563985748184073,0.3921198301906831,,510.0,2151.128783314049,0.0,0.0,
1216,000000000000000002cc,153.0,0.0,100.0,2020-11-05,11,-0.1304153907322373,0.0531264888631474,-0.3993758736373343,0.3655170482176461,-0.4738534470420092,0.4586929099190044,,493.0,2179.1051046693856,0.0,0.0,
1217,000000000000000002cd,107.0,0.0,100.0,2020-11-10,11,-0.1006336742954048,0.0656918969438229,-0.3741403607923464,0.3599712025329031,-0.4127915335342964,0.4006870211147221,,564.0,1839.7627923440116,0.0,0.0,
1218,000000000000000002d6,283.0,0.0,100.0,2021-02-28,11,-0.1684080752329955,0.0659226362323307,-0.3308085463155342,0.2337988432515727,-0.4301717354782246,0.3404957467039319,,405.0,2352.142595473038,0.0,0.0,
1219,000000000000000002d7,262.0,0.0,100.0,2021-03-05,11,-0.1760510747601437,0.0826935462541231,-0.3559275750437748,0.2482670131476604,-0.4642744672610671,0.3498782817671913,,402.0,2385.2196482456798,0.0,0.0,
1220,000000000000000002d8,278.0,0.0,100.0,2021-03-10,11,-0.1826611694839632,0.0892411916215871,-0.3537267385691113,0.2672508411595933,-0.4553469542749105,0.3732080112051049,,410.0,2263.2864353350874,0.0,0.0,
1221,000000000000000002d9,294.0,0.0,100.0,2021-03-20,11,-0.181216611431207,0.0899501063227812,-0.3880649472384866,0.2910173378870728,-0.5190475223623426,0.4198106610985532,,399.0,2329.792241852668,0.0,0.0,
1222,000000000000000002da,313.0,3.0,100.0,2021-03-25,11,-0.1479410326592713,0.088905560309851,-0.3199384132952285,0.2675065622863602,-0.4482682466711067,0.3950887589589264,,385.0,2438.9796289587,0.0,0.0,
1223,000000000000000002db,312.0,0.0,100.0,2021-03-30,11,-0.1766337806493556,0.0728221754057988,-0.3698332645987096,0.2697964407105974,-0.5284904652313195,0.4323896107784049,,359.0,2353.12632408286,0.0,0.0,
1224,000000000000000002dc,307.0,0.0,100.0,2021-04-09,11,-0.122919294172689,0.1284628160296896,-0.2127424869311357,0.2168408154618573,-0.2667924954888479,0.2703299113429239,,423.0,2274.2092798510107,0.0,0.0,
1225,000000000000000002dd,274.0,3.0,100.0,2021-04-14,11,-0.1414731743363196,0.0942178843359632,-0.3126433489039191,0.2904226639599614,-0.4085201744996168,0.399212092386037,,423.0,2241.56224234922,0.0,0.0,
1226,000000000000000002de,275.0,99.0,100.0,2021-04-19,11,-0.169087119604225,0.110871775564128,-0.3181048736101998,0.2840234582694533,-0.3980222679675151,0.3762365049523217,,429.0,2329.884612175309,0.0,0.0,
1227,000000000000000002e0,174.0,0.0,100.0,2021-06-13,11,-0.1087802986450307,0.1077422395578815,-0.3214630856059361,0.436408371826838,-0.3693993638082749,0.510153615021048,,529.0,2100.516249432291,0.0,0.0,
1228,000000000000000002e1,178.0,23.0,100.0,2021-06-18,11,-0.1222226308843456,0.0995979097786318,-0.3297930311071454,0.4261667286097455,-0.3836502684908397,0.5109822750265737,,514.0,2229.306349165138,0.0,0.0,
1229,000000000000000002e3,174.0,0.0,100.0,2021-07-23,11,-0.1247295075373255,0.1067785881704296,-0.3163758511004919,0.4138949169803007,-0.360386369696379,0.4824717989856487,,531.0,2116.938781871448,0.0,0.0,
1230,000000000000000002e5,160.0,0.0,100.0,2021-08-02,11,-0.0980998440991656,0.102750688906382,-0.3115793993454689,0.4424015366887548,-0.3520307826935056,0.5062289337302831,,545.0,2019.7315401549256,0.0,0.0,
1231,000000000000000002e6,160.0,0.0,100.0,2021-08-12,11,-0.1276145655197991,0.1025857513338097,-0.3377663045134164,0.4245386794334239,-0.3827022436452414,0.49245734163146,,534.0,2083.048817170375,0.0,0.0,
1232,000000000000000002e8,152.0,0.0,100.0,2021-08-27,11,-0.1431337561827325,0.1173734638524645,-0.3639476385052331,0.4503286998141329,-0.4033498185327809,0.5086018892721391,,551.0,1980.635780063798,0.0,0.0,
1233,000000000000000002ea,163.0,0.0,100.0,2021-09-11,11,-0.1596192888088061,0.115789888895599,-0.3723905238238099,0.4431398785293633,-0.4099098775193432,0.5006142030329284,,551.0,1963.441736707692,0.0,0.0,
1234,000000000000000002eb,147.0,0.0,100.0,2021-10-01,11,-0.1399977867500169,0.1081954235868506,-0.3490175019134655,0.4440543578266159,-0.3860627464094374,0.5009456249084185,,552.0,1969.4973192470195,0.0,0.0,
1235,000000000000000002ec,141.0,0.0,100.0,2021-10-11,11,-0.1195784126564507,0.0972406125286564,-0.328329142604343,0.44036633087999,-0.3609373605188082,0.4923108804375196,,558.0,1975.0163471055537,0.0,0.0,
1236,000000000000000002ed,137.0,0.0,100.0,2021-10-16,11,-0.1311979189482706,0.0966667906072357,-0.4073875423812514,0.4678449904289615,-0.453650487347402,0.5307481287221972,,550.0,1996.5215527431685,0.0,0.0,
1237,000000000000000002ee,127.0,0.0,100.0,2021-10-26,11,-0.1480432380490159,0.1091360135243146,-0.5039669258201432,0.5022757587504807,-0.5452676197120856,0.5473852397946789,,576.0,1830.0182059449637,0.0,0.0,
1238,000000000000000002f4,0.0,87.0,100.0,2021-12-30,11,,,-0.9023376473439992,0.7459727678347611,-0.9027073653153804,0.7460910050191483,,638.0,1337.1231989271594,0.0,0.0,
1239,000000000000000002fa,232.0,0.0,100.0,2022-02-13,11,-0.1929203355881485,0.1002393270550599,-0.3065151318748657,0.2568651055788009,-0.3628530539841,0.3353651504200942,,436.0,2334.3249959799755,0.0,0.0,
1240,000000000000000002fb,202.0,0.0,100.0,2022-02-18,11,-0.1753201208048607,0.0718656066150186,-0.517431549231739,0.3844005866232612,-0.6605101034170098,0.5175634324947233,,453.0,2238.18232902138,0.0,0.0,
1241,000000000000000002fc,209.0,0.0,100.0,2022-02-23,11,-0.1660924905511699,0.0917714558648187,-0.5318808043798022,0.4106625693287367,-0.6741344090831057,0.5337347323426549,,467.0,2265.7050527248034,0.0,0.0,
1242,000000000000000002fd,234.0,0.0,100.0,2022-02-28,11,-0.180934203766161,0.097732343404583,-0.4270896394939651,0.3304481267415887,-0.5438438848722958,0.4389216762097004,,444.0,2249.6417931531278,0.0,0.0,
1243,000000000000000002fe,256.0,0.0,100.0,2022-03-05,11,-0.2286415960511445,0.1098553599061904,-0.3546505635413213,0.2727687659147234,-0.4215914931915561,0.3538446670536572,,437.0,2273.176185175136,0.0,0.0,
1244,000000000000000002ff,286.0,0.0,100.0,2022-03-25,11,-0.2032949379834559,0.1231726919203476,-0.3479982709539777,0.2643494002135028,-0.4236268120346022,0.3358794924935303,,441.0,2301.893404234737,0.0,0.0,
1245,00000000000000000300,302.0,0.0,100.0,2022-04-09,11,-0.1507387041449991,0.0956158748700365,-0.3102670126959461,0.2798328464492516,-0.4258921293893103,0.4079967351172828,,390.0,2391.7553508719416,0.0,0.0,
1246,00000000000000000301,296.0,0.0,100.0,2022-04-14,11,-0.1660796403184953,0.0781950642388512,-0.3950164109393076,0.2953599318611022,-0.5647521620939905,0.4557259408841557,,375.0,2388.5480149252203,0.0,0.0,
